approach,seed,test_index,true_label,pred_label,is_correct,error,raw_response
random_fewshot,2,168,UNSAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 4781 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'Prompt tokens limit exceeded: 4781 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4781 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4781 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4781 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4781 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4781 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4781 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,428,UNSAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 5325 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'Prompt tokens limit exceeded: 5325 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5325 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5325 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5325 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5325 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5325 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5325 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,249,SAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 5479 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5479 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5479 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5479 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5479 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5479 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5479 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5479 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,37,SAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 5392 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'Prompt tokens limit exceeded: 5392 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5392 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5392 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5392 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5392 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5392 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5392 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,90,UNSAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 5355 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'Prompt tokens limit exceeded: 5355 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5355 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5355 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5355 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5355 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5355 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5355 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,246,SAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 4439 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4439 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4439 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4439 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4439 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4439 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4439 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4439 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,486,UNSAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 5169 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'Prompt tokens limit exceeded: 5169 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5169 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5169 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5169 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5169 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5169 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5169 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,120,SAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 5125 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5125 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5125 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5125 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5125 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5125 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5125 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5125 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,365,SAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 4745 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'Prompt tokens limit exceeded: 4745 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4745 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4745 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4745 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4745 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4745 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4745 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,306,UNSAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 5124 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'Prompt tokens limit exceeded: 5124 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5124 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5124 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5124 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5124 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5124 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5124 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,176,UNSAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 4637 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4637 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4637 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4637 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4637 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4637 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4637 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4637 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,32,UNSAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 4729 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'Prompt tokens limit exceeded: 4729 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4729 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4729 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4729 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4729 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4729 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4729 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,228,UNSAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 4973 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'Prompt tokens limit exceeded: 4973 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4973 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4973 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4973 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4973 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4973 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 4973 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,192,UNSAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 5432 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'Prompt tokens limit exceeded: 5432 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5432 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5432 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5432 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5432 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5432 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5432 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
random_fewshot,2,41,SAFE,ERROR,False,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 5268 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None, 'previous_errors': [{'code': 402, 'message': 'Prompt tokens limit exceeded: 5268 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5268 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5268 > 1451. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5268 > 1311. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5268 > 1693. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5268 > 1355. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 236. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 254. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'This request requires more credits, or fewer max_tokens. You requested up to 300 tokens, but can only afford 209. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}, {'code': 402, 'message': 'Prompt tokens limit exceeded: 5268 > 1563. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account'}]}}, 'user_id': 'user_3EJQBOCudWteas0R0a9AMvoqpZA'}",
